name,rank_custom,rank_bangumi,subjectname
6389,2795,2930,我的主人爱作怪
16996,2796,3215,森田同学很沉默
100040,2797,3131,天体的秩序
1309,2798,2832,初音岛II
3151,2799,2856,阿童木
27886,2800,2680,精灵宝可梦：雷公 雷的传说
211882,2801,2564,牵牛花与加濑同学
38128,2802,2947,名侦探柯南 MAGIC FILE 3 ～新一与小兰·麻将牌与七夕的回忆～
224720,2803,3209,红白黑黄 第五季
3926,2804,2451,人机续篇
7029,2805,2180,异国色恋浪漫谭
38126,2806,3234,名侦探柯南 16名嫌疑犯！？
2605,2807,2854,女皇之刃 王座的继承者
1461,2808,3343,虫之歌
108494,2809,2868,暗杀教室 Episode:0 相遇的时间
2171,2810,2574,天翔少女 OVA
14871,2811,2524,今天开始做魔王 OVA
154689,2812,3303,超心动！艺术之星
10283,2813,2614,猫神八百万
35715,2814,3022,薄樱鬼 黎明录
8883,2815,3030,ToHeart2 OVA
184022,2816,2427,高校星歌剧 第二季
48061,2817,2525,kira☆kira 5周年纪念动画
139475,2818,2937,不才・秋山优花里的战车讲座
24053,2819,3436,RE:人造人009
46728,2820,3416,RDG 濒危物种少女
221062,2821,3302,女神异闻录5
80995,2822,2733,血意少年 OAD
2169,2823,3053,绚烂舞踏祭
38120,2824,3504,名侦探柯南 女子高中生侦探 铃木园子事件簿
48289,2825,3139,学生会的一己之见 Lv.2
31414,2826,3069,Phi-Brain～神之谜题2
47664,2827,2963,大话三国
12557,2828,3349,纯白交响曲
70960,2829,3370,银狐
37468,2830,2722,BOM BOM弹珠人
187976,2831,2541,最游记 RELOAD BLAST
11911,2832,3155,迷你宠物星
7183,2833,2744,真・恋姬无双 OVA
3603,2834,2712,苍之瞳的少女
1925,2835,3118,死神剧场版 无人的回忆
80913,2835,1561,凹凸世界
202256,2837,3465,玛丽与魔女之花
21900,2838,3223,轮回的拉格朗日
36958,2839,3265,游戏王剧场版 真红眼黑龙
10797,2840,3997,模型战士高达模型制作家 起始G
4370,2841,3105,爱的魔法
49983,2842,3406,我的朋友很少 第0话
18513,2843,2715,哈姆太郎 1期
17120,2844,2673,魔法老师涅吉!? 春
116747,2845,3152,拉链超人组
193445,2846,3872,骑士&魔法
2725,2847,2334,梦色蛋糕师
1985,2848,2904,金色琴弦～primo passo～
7620,2849,2375,物怪
4312,2850,3655,HEROMAN
61276,2851,3073,问题儿童都来自异世界？ OAD
110641,2851,3039,"Wake Up, Girl Zoo!"
6375,2853,2462,梦幻妖子
185837,2854,2954,Re：从迷你开始的异世界生活
47464,2855,3172,侦探歌剧 少女福尔摩斯 Alternative ONE
219658,2856,3891,龙王的工作！
72414,2857,2770,网球王子剧场版 迹部的礼物
37140,2858,2907,学活！
146732,2859,3452,碧蓝幻想
93509,2860,3214,犬神同学和猫山同学
6849,2861,2245,蛋黄酱萝莉
8997,2862,2455,蜡笔小新 呼风唤雨！金矛之勇者
2286,2863,2949,隐之王
4125,2864,3047,茗记2-初织恋
7383,2865,2698,绝对可怜children OVA
1077,2866,3212,Kanon（东映版）
193953,2867,2898,Play Play 昂宿星团
10384,2867,3344,30岁的保健体育
10182,2869,2293,守护月天
4101,2870,2697,东京魔人学园剑风帖 龙龙 第二幕
9737,2871,2607,黑执事II OVA
4286,2872,3102,真・恋姬无双～少女大乱～
9368,2873,2603,眼镜女友
1423,2874,3326,花冠之泪
18826,2875,2239,令人战栗的格林童话
4221,2875,2838,瓶诘妖精
49087,2877,2783,这名男子，捡到了人鱼。
2158,2878,2997,魔界战记
3628,2879,3385,名侦探柯南 天空的遇难船
154073,2880,3511,SHOW BY ROCK!! 第二季
4471,2881,2660,爆裂天使
210811,2882,2883,没有给我哥吃的药！
8884,2882,2847,ToHeart2 ad
183591,2882,2355,海贼王 特别篇 黄金之心
61962,2885,3717,机巧少女不会受伤
58957,2886,3638,尸体派对 Tortured Souls
5652,2887,3257,大神与七位伙伴
11913,2888,3249,白色猎人
103813,2889,2286,LOVE STAGE!! OAD
10383,2890,2406,苹果核战记XIII
10760,2891,3063,游戏王ZEXAL
2982,2892,3296,魔法使借贷公司
185001,2893,3188,小桃小栗 Love Love物语
70167,2894,3488,平成警察
165829,2895,3631,在下坂本，有何贵干？
198968,2896,2594,剧场版总集篇 OVERLORD 漆黑的英雄
212146,2897,3492,爱吃拉面的小泉同学
16141,2898,2454,妖精的尾巴 妖精学园 不良少年与大姐头
174141,2899,3417,野球少年
2912,2900,2665,万有引力
175543,2901,2956,喜欢上你的那个瞬间。～告白实行委员会～
197136,2901,2538,守望先锋：渗透
100858,2903,3429,超时空要塞Δ
10557,2904,1951,switch缉毒特搜班
1870,2905,2662,旋风管家 泳装篇
117899,2906,2496,机动战士高达SEED DESTINY Special Edition
129614,2907,3060,秦时明月之帝子降兮
117151,2908,2880,女神异闻录3 剧场版 第三章 秋降
39610,2909,3312,地狱天使
1436,2910,3483,机巧魔神
38123,2911,3515,名侦探柯南 目标是小五郎！！少年侦探团的秘密调查
46112,2912,2912,汽车总动员2
43557,2913,3177,我女友与青梅竹马的惨烈修罗场
51935,2914,2870,萝球社！SS
12081,2915,2988,最终流放-银翼的飞梦-
6848,2916,3122,地上最强新娘
46124,2917,3378,闪电狗
110961,2918,2960,大家集合！Falcom学园 2期
24544,2919,3746,浪客剑心 新京都篇
226986,2920,2586,雷顿 神秘侦探社～卡托莉的解谜档案～
175536,2921,3256,灼热的乒乓球娘
2477,2922,2965,怪谈餐馆
214272,2923,3904,欢迎来到实力至上主义教室
15871,2924,2975,名侦探柯南 MAGIC FILE 2011 ～新泻·东京 礼物狂想曲～
212005,2925,2896,我们的爱总是只有10厘米。
11600,2926,3195,遥远的世界
130093,2927,2746,不思议美眉
144357,2928,3616,文豪野犬
23386,2929,3271,竖笛与双肩书包
44679,2930,2825,神雕侠侣I：古墓奇缘
167729,2931,3220,SHOW BY ROCK!! SHORT!!
24161,2932,3286,死囚乐园 OAD
1763,2933,3546,创圣的大天使
19561,2934,3170,剧场版 精灵宝可梦超级愿望：比克提尼与白英雄 雷希拉姆
85422,2935,3590,一年级大个子二年级小个子
44939,2936,2737,龙珠Z 热血热斗
58918,2937,3051,怪物史莱克2
2913,2938,2171,万有引力OVA
193509,2939,3227,高校舰队 OVA
6858,2940,3087,半妖少女绮丽谭
72942,2941,3413,中二病也要谈恋爱！恋
198894,2942,3198,异世界居酒屋～古都阿伊特力亚的居酒屋「阿信」
43383,2943,2189,我叫MT 第六季
159269,2944,3444,红壳的潘多拉
25823,2945,3066,零之使魔F
61340,2946,2707,虹猫仗剑走天涯
217629,2947,2412,飙速宅男 GLORY LINE
7075,2948,2887,虫孽
13207,2949,3289,瑶玲啊瑶玲
205115,2950,3201,迷你幼女战记
40335,2951,2929,四眼天鸡
83079,2952,3725,地球队长
94929,2953,3126,翼与萤火虫
4284,2954,3141,亲吻姐姐
8389,2955,2879,女皇之刃 美丽女斗士们
1868,2956,2734,灼眼的夏娜 恋爱和温泉校外学习
91868,2957,3288,暗杀教室 修学旅行篇
1774,2958,3491,2077日本锁国
1772,2959,2756,狂乱家族日记
100986,2960,2845,STRANGE+ 第二季
70131,2961,3928,革命机Valvrave 第二季
2427,2962,3560,守护甜心!
79813,2962,2855,黑子的篮球 OAD
4383,2964,2714,圆盘皇女
58033,2965,3332,DEPTH OF FIELD ～ 爱与憎恨的剧场
2937,2966,3619,SHUFFLE!
2471,2967,3353,假面女仆卫士
4735,2968,3049,非凡的公主希瑞
118067,2969,3732,六花的勇者
2875,2970,3426,死神剧场版 消逝于黑暗中 呼唤着你的名字
22049,2971,3180,不要撒娇哦!!
2908,2972,2449,暗之末裔
129770,2973,3017,七大罪 OAD
98286,2974,3410,三坪房间的侵略者！
40247,2975,3610,浮浮啾啾
153196,2976,4273,全职高手
198395,2977,3435,One Room
5230,2978,2196,洛克人EXE Season
188453,2979,3294,动画锻炼！XX
35626,2980,3337,ToHeart2 迷宫旅行者
86073,2981,2964,秦时明月之君临天下
40249,2982,2463,新网球王子OVA
8973,2983,2421,蜡笔小新 爆发！温泉火热大决战
8590,2984,2806,冬季花园
120930,2985,3460,Angel Beats! 地狱厨房
8400,2986,3591,超级机器人大战OG -The inspector-
47170,2987,3005,你好七叶
104219,2988,3493,棺姬嘉依卡 AVENGING BATTLE
38125,2989,3441,名侦探柯南 柯南、平次与消失的少年
41428,2990,2837,轮回的拉格朗日 鸭川日常
200704,2991,3866,烟花
145667,2992,3207,血型君3
175525,2993,3074,刀剑乱舞-花丸-
37303,2994,3368,伏 铁炮娘的捕物帐
10457,2995,3190,少女爱上姐姐 ～2人的Elder～
10459,2996,3191,迷茫管家与懦弱的我
149983,2997,2863,矶部矶兵卫物语
34585,2998,3163,魔法老师涅吉! ANIME FINAL
214518,2999,1929,少年锦衣卫 第二季
8758,3000,3464,ToHeart2
763,3001,3314,零之使魔 三美姬的轮舞
66411,3001,2695,虽然是玻璃假面
14538,3003,2557,钢铁神吉克
8971,3004,2219,蜡笔小新之黑暗珠珠大追击
47630,3005,2537,小虎还乡
38122,3006,3501,名侦探柯南 追踪消失的钻石！柯南·平次VS基德
37562,3007,3003,轮回的拉格朗日 第二季
8415,3008,2569,魔侦探洛基
128322,3009,3364,噬血狂袭 女武神的王国篇
1445,3010,3427,香格里拉
217072,3011,2778,哆啦A梦 大雄的金银岛
8881,3012,2469,CLAMP学园侦探团
231888,3013,3531,Fate/Grand Order×冰室之天地～最强伟人7人篇～
3416,3014,3589,月面兔兵器米娜
2606,3015,3290,真・恋姬无双
29399,3016,3206,围棋少年
1037,3017,3162,泰坦尼亚
22946,3018,2911,这个男子，在与外星人作战
3284,3019,3402,超级机器人大战OG THE ANIMATION
19618,3020,3307,剧场版 精灵宝可梦超级愿望：比克提尼与黑英雄 捷克罗姆
105951,3021,3231,山田君与7位魔女 OAD
212315,3022,2759,克拉斯卡劳埃德 第二季
225022,3023,3689,宇宙战舰提拉米斯
6776,3024,3390,柯南对基德对铁剑 宝刀争夺大决战
41019,3025,3095,女神异闻录4 剧场版
27555,3026,1953,蜡笔小新 风起云涌！我的宇宙公主
27337,3027,3574,铁拳：血之复仇
48037,3028,3340,兔宝的悲惨日常
96861,3029,3166,金田一少年事件簿R
5832,3030,2846,黑塔利亚剧场版
67807,3031,2583,里约大冒险2
142990,3032,3550,虹色时光
18629,3033,3514,C3 -魔方少女-
195229,3034,3686,清恋
172155,3034,3367,期待在地下城邂逅有错吗 外传 剑姬神圣谭
18576,3036,2364,家庭教师HITMAN REBORN！彭格列式修学旅行、来了！
20359,3037,3477,火影忍者疾风传 剧场版 鸣人之死
12309,3038,3412,拳皇的另一天
1265,3039,3551,杀戮公主
56842,3040,3662,剧场版 精灵宝可梦超级愿望—最终章—：神速的盖诺赛克特 超梦觉醒
2090,3041,3138,黑血兄弟
76704,3042,3449,宫河家的空腹 OAD
145355,3043,3297,少年女仆
3327,3044,3398,鹡鸰女神～Pure Engagement～
41245,3045,3541,Vividred Operation
26987,3046,3045,希望宅邸 3D
84873,3047,3498,漆黑的子弹
98693,3048,3285,约会大作战 OAD
10220,3049,3816,蓝猫淘气3000问
227245,3050,3236,少女周末授课
38129,3051,3348,名侦探柯南 MAGIC FILE 2 ～工藤新一 谜之墙壁与黑色拉布犬事件～
19615,3052,3262,东京猫猫
10225,3053,2679,卡片战斗先导者
8299,3054,3282,天使禁猎区
15177,3055,3657,星星公主
190385,3056,3626,哥斯拉 怪兽行星
127166,3057,2866,黑白无双
198962,3058,3968,名侦探柯南 殷红的恋歌
48997,3059,3400,加速世界 -银翼的觉醒-
18623,3060,3176,薄樱鬼 雪华录
18480,3061,3767,死神剧场版 地狱篇
131800,3062,3241,长骑美眉
1989,3063,2836,诗片
33116,3064,3376,森田同学很沉默 OAD
22601,3065,3020,创星的大天使
6592,3066,2429,百日蔷薇
167980,3067,3609,半田君
134204,3068,3620,爆音少女!!
149078,3069,3225,少女们向荒野进发 OVA
92826,3070,3189,稻荷恋之歌 OAD
193562,3071,3595,Rewrite 第二季
63078,3072,3263,手冢治虫的佛陀～永无止境之旅～
329,3073,3420,忘却的旋律
1861,3074,3868,机动战士高达SEED DESTINY
194036,3074,2716,剧场版总集篇 OVERLORD 不死者之王
226734,3076,3359,多田君不恋爱
175402,3077,3145,男子啦啦队!!
140020,3078,3596,从很久以前就喜欢你了。～告白实行委员会～
39743,3079,2701,啦啦啦德玛西亚
115008,3080,3954,重装武器
7298,3081,3409,尸姬 玄
226615,3082,3345,阴阳师·平安物语
4371,3083,3697,天上天下
109203,3084,3684,魔术快斗1412
117601,3084,3826,苍之彼方的四重奏
1466,3086,3121,七鬼神
38936,3086,3455,翼神传说 间奏曲「她与她自己」
14890,3088,3316,恋爱☆迁都
54942,3089,3347,DOG DAYS''
19594,3090,2474,赐予护女神的祝福
68681,3091,3489,零之使魔～三美姬的轮舞～OVA
19322,3092,3512,我们没有翅膀 OVA
38069,3093,3457,「K」
203812,3094,3213,失忆融合WIXOSS
133192,3095,3751,青年黑杰克
212775,3096,3329,干物妹！小埋R
84793,3097,3665,Love Live! OVA
89511,3098,3693,BUDDY COMPLEX
27317,3099,3798,AKB0048
58709,3100,3585,旋风管家 Cuties
38121,3101,3617,名侦探柯南 来自阿笠的挑战书！阿笠VS柯南&少年侦探团
214167,3102,3666,品酒要在成为夫妻后
147686,3103,3245,美少女战士Crystal 第二季
4039,3104,2972,全力兔子
3847,3105,3735,银发的阿基多
169942,3106,3346,期待在地下城邂逅有错吗 OVA
25714,3107,3320,蓝皮鼠和大脸猫
3283,3108,3659,超级机器人大战OG 圣战
3891,3109,3577,破天荒游戏
65376,3110,2767,Kanon 雪花
153193,3111,2591,薄樱鬼～御伽草子～
3164,3112,2822,抓鬼天狗帮
4390,3113,2677,由土里酱
85557,3114,3583,姐姐来了
2077,3115,3027,漫画同人会
210272,3116,3744,Love Live! Sunshine!! 第二季
8293,3117,3273,紫音之王
107476,3118,3604,境界的彼方 -I'LL BE HERE- 过去篇
190907,3119,3734,雏子的笔记
127448,3120,1612,天行九歌
7991,3121,3478,微笑的闪士
105214,3122,3838,BUDDY COMPLEX 完结篇 -回到那片天空的未来-
18079,3123,3526,潜行吧！奈亚子
3690,3124,3389,妹妹公主
27236,3125,3405,恋爱与选举与巧克力
145457,3126,3774,石膏男孩
2453,3127,3559,黑岩射手
810,3128,3210,H2O 赤砂的印记
127979,3129,3664,魔物娘的同居日常
129105,3130,3542,黑白小姐 第二季
141781,3131,3841,进击！巨人中学校
16872,3132,3729,ChargeMan研
7033,3133,2791,腐女子的品格
30361,3134,3482,妖精的尾巴 剧场版 凤凰巫女
184057,3135,3473,OVERLORD OAD
8390,3136,3630,MM一族
6007,3137,3472,一击杀虫!! 小惠惠
14959,3138,3034,美食的俘虏3D 开幕！美食家的冒险！！
16140,3139,2781,妖精的尾巴 总集篇
175457,3140,3520,一人之下
202419,3141,4066,Re:CREATORS
10076,3142,3495,潜行吧！奈亚子 Remember My Love
148233,3143,3763,Active Raid -机动强袭室第八课-
134951,3144,2895,女皇之刃 魔法之书
7184,3145,2946,恋姬无双 OVA
49131,3146,3731,约会大作战
108093,3147,3107,哆啦A梦 大雄的宇宙英雄记
110658,3148,3537,Under The Dog
30488,3149,3088,剧场版 创圣的大天使
25834,3150,3708,战姬绝唱SYMPHOGEAR
113629,3151,3805,噬神者
1987,3152,3600,完美小姐进化论
202615,3153,3117,游戏王VRAINS
2450,3154,3251,成惠的世界
125896,3154,3415,群居姐妹
40756,3156,3941,武装神姬
1740,3157,3794,海物语～有你陪伴～
159892,3158,3430,血型君4
215158,3159,3870,刀使的巫女
205331,3160,2865,玉家典当铺
10278,3161,3959,DOG DAYS
145129,3162,3532,动画锻炼！EX
68757,3163,3469,竖笛与双肩书包 3☆
9003,3164,3181,地下幻灯剧画 少女椿
221490,3164,3643,粗点心战争2
17792,3166,3439,旋风管家 HEAVEN IS A PLACE ON EARTH
20118,3167,2923,拘束衣
3417,3168,3964,圣光之翼
7835,3169,3305,机械女仆
9820,3170,3354,放学后的昴星团 网络放送版
11973,3171,3533,歌之王子殿下 真爱1000%
7157,3172,3909,缘之空
45143,3173,3727,交响诗篇AO 少女之花
15885,3174,2540,魔神凯撒SKL
1274,3175,3739,武装炼金
3271,3176,4154,偶像大师 XENOGLOSSIA
210230,3177,3594,牙斗
94040,3178,4149,无彩限的怪灵世界
96759,3179,3079,神厨小福贵
30515,3180,3081,人鱼的旋律
1899,3181,4059,真月谭月姬
2978,3182,3768,名侦探柯南 战栗的乐谱
3241,3183,3518,吸血鬼同盟
90368,3183,3494,精灵宝可梦XY-破坏之茧与蒂安希
41574,3185,3403,新世界 未来篇
91640,3186,4054,健全机斗士
198098,3187,3641,citrus～柑橘味香气～
27478,3188,3013,圣斗士星矢 真红少年传说
1455,3189,3813,钢壳都市雷吉欧斯
94244,3190,3994,斩·赤红之瞳！
169425,3191,3695,橘色奇迹
24159,3192,3318,新少年黄飞鸿
3745,3193,3505,夜樱四重奏
18361,3193,3632,名侦探柯南 来自伦敦的秘密指令
187112,3195,3978,装神少女小缠
19704,3196,2928,无罪的维纳斯
4100,3197,3205,东京魔人学园剑风帖 龙龙
113631,3198,3547,侦探歌剧 少女福尔摩斯 TD
121596,3198,2797,巴啦啦小魔仙之梦幻旋律
75899,3200,2873,精灵宝可梦 超梦 觉醒之路的序章
20116,3201,3681,最终幻想VII：通往笑容之路 丁塞尔篇
4887,3202,3258,奏光之Strain
49018,3203,3933,万能蔬菜卜卜侠
189415,3204,3159,魔法少女什么的已经够了啦。第二季
1434,3205,3548,女皇之刃 流浪的战士
1971,3206,3597,吸血鬼骑士 Guilty
77048,3207,3466,魔法少女小缎带 the TV
3140,3208,3219,数码兽拯救者 究极力量!爆裂模式发动
145775,3209,3468,黑白小姐 第三季
46875,3210,2755,小魔女蒙娜
2167,3211,3799,这丑陋又美丽的世界
22179,3212,3726,黑岩射手
110867,3213,3709,魔法少女奈叶ViVid
1970,3214,3723,吸血鬼骑士
220885,3215,2944,笨蛋，测验，召唤兽 Blu-ray BOX 特典
9821,3216,3450,森田同学很沉默 OVA
9416,3217,3135,茗记3 - 取舍
20925,3218,3500,网球王子剧场版 二人的武士
55479,3219,3593,温泉巡礼
2079,3220,2939,漫画同人会 Revolution
31416,3221,3476,歌之王子殿下 真爱2000%
18775,3222,3360,玩伴猫耳娘 OVA
172492,3223,3947,我太受欢迎了该怎么办
20909,3224,3394,网球王子剧场版 英国庭球城决战！
85338,3225,3612,无畏魔女
186184,3226,3895,情热传说 the X 第二季
114394,3227,3716,美男高校地球防卫部LOVE！
14729,3228,3677,Sacred Seven
184727,3229,2765,超级恋人 第二季
43982,3230,3508,机动战士高达SEED MSV ASTRAY
99810,3231,3110,旋风管家 OAD
161942,3232,3193,冰川时代5：星际碰撞
58960,3233,2890,怪物史莱克3
88954,3234,3124,乌托邦
28354,3235,2823,快乐家家车
9716,3236,3809,迷糊软网社
202261,3237,3815,将国之天鹰星
90005,3238,3443,KERORO
194201,3239,2485,文豪野犬 OAD
146172,3240,3204,ALL OUT!!
23535,3241,3923,极乐院女子高寮物语
129687,3242,3678,东京喰种 JACK
221819,3243,3783,宅饮。
175424,3244,3896,活击 刀剑乱舞
88348,3245,3711,Happiness Charge 光之美少女!
35861,3246,3759,强袭魔女 OVA
7621,3247,2498,梦使
97112,3248,2993,超有病 勇者传说
84506,3249,3661,有你的小镇 OAD
3420,3250,3094,威尔贝鲁物语 ～威尔贝鲁的姐妹～ 第一幕
103809,3251,2629,新网球王子 OVA 对战Genius10
186613,3252,3843,ViVid Strike!
10494,3253,2291,好帅好可爱宣言!
179798,3254,3797,午睡公主～我不为人知的故事～
82214,3255,2401,真・恋姬无双～少女大乱～ OVA
103160,3256,3120,大英雄狄青
38131,3257,3239,名侦探柯南 BONUS FILE 幻想曲之花
89279,3257,4037,名侦探柯南 异次元的狙击手
96788,3259,3555,火星异种 Bugs2号编
136913,3260,2233,弱酸性百万亚瑟王
4315,3261,3850,薄樱鬼
3498,3262,2924,间奏曲
38361,3263,2908,BRAVO东东
4663,3264,3224,问答魔法学院
105155,3265,3683,情热传说～导师的黎明～
36260,3266,2762,圣传
187800,3267,3015,比基尼勇士 OVA
183216,3268,2893,数码兽宇宙 应用怪兽
78919,3269,3784,热风海陆bushiroad
10277,3270,3100,我永远的圣诞老人
3686,3271,4168,CLANNAD 剧场版
66523,3272,3458,萝球社 OAD
79229,3273,3915,魔弹之王与战姫
28956,3274,3029,封神榜传奇
31525,3275,3277,K-On!:Ura-On!
1980,3276,3628,伯爵与妖精
195845,3277,3148,High School D×D HERO
63131,3278,3032,黑子的篮球 FAN DISC ～未结束的夏日～
7993,3279,2704,炼金三级魔法少女
170772,3280,4060,舞兵器舞乱伎 星之巨人
2475,3281,3660,十字架与吸血鬼 CAPU2
6414,3282,2815,我的裘可妹妹
923,3283,3656,尸姬 赫
12193,3284,3322,四娘物语
5640,3285,2590,对学生会长的忠告
13429,3286,3557,龙与虎SOS～贪吃鬼万万岁～
9800,3287,3869,IS〈无限斯特拉托斯〉
3182,3288,2647,虎子 OAD Extra虎
98638,3289,3776,命运九重奏
120925,3290,4535,Charlotte
6933,3291,3669,百花缭乱 SAMURAI GIRLS
886,3292,4018,穿越宇宙的少女
28546,3293,2492,黄金狗剩
84866,3294,3960,刀剑神域 Extra Edition
16605,3295,3651,火影忍者剧场版 木叶大运动会
104906,3296,3803,境界触发者
45706,3297,3918,罪恶王冠 失落的圣诞节 an episode of port town
42869,3298,3313,御宅英文！魔法少女小缎带
31531,3299,3411,K-On!!:Ura-On!!
74206,3300,3187,笨蛋的悲剧人生
118781,3301,4489,甲铁城的卡巴内利
28203,3302,3899,剧场版 精灵宝可梦超级愿望：酋雷姆VS圣剑士 凯路迪欧
101518,3303,3782,狼少女与黑王子
1924,3304,3702,死神剧场版 钻石星尘的反叛！另一个冰轮丸
8227,3305,3381,女生爱女生
3783,3306,3128,但丁的地狱之旅：动画史诗
135202,3307,3705,洲崎西 THE ANIMATION
175601,3308,3819,Fate/EXTRA Last Encore
13485,3309,3554,萝球社！
218440,3310,3438,小木乃伊到我家
49020,3311,3862,羈绊 一击
104879,3312,3793,黑白小姐 OVA 足球篇
2771,3313,3844,圣剑锻造师
49362,3314,3724,加速世界 -加速的顶点-
186515,3315,3859,BanG Dream!
2472,3316,3517,魔法学园MA
25341,3317,2905,小女神花铃
23683,3318,3807,最强会长黑神
23536,3319,3272,太太是魔法少女
4292,3319,3894,迷途猫OVER RUN
129091,3321,4094,女武神驱动 MERMAID
25610,3322,3208,女皇之刃 叛乱 OVA
10308,3323,3995,名侦探柯南 沉默的15分钟
231278,3324,3571,后街女孩
131427,3325,4138,名侦探柯南 纯黑的恶梦
234089,3326,3270,Play Play 昂宿星团 2
9426,3327,2994,牙 -KIBA-
3100,3328,3519,不公正抽签 OVA
86773,3329,4373,Code Geass 亡国的阿基德 第三章「辉芒陨落」
111361,3330,3456,神偷奶爸3
325,3331,3936,鶺鴒女神
26229,3332,3556,足球骑士
95824,3333,3849,暗芝居 第二季
132212,3334,3437,超级恋人
228259,3335,3704,苍天之拳 REGENESIS
168905,3336,3481,忧郁的物怪庵
66655,3337,4143,有你的小镇
47691,3338,3680,偶像大师 Live For You!
13091,3339,3563,FORTUNE ARTERIAL -赤之约束- OAD
21231,3340,2852,灌篮少年
10469,3341,2581,洗衣日
138210,3342,3760,大叔与棉花糖
148241,3343,3605,魔法少女什么的已经够了啦。
1271,3344,3897,染红的街道
175547,3345,2358,高校星歌剧 OVA
38132,3346,3576,名侦探柯南 传说中的球棒的奇迹
17119,3347,3579,魔法老师涅吉！
3909,3348,4068,一骑当千
10075,3349,3098,初音岛I&II P.S.P. RE-ANIMATED OVA
10509,3350,3374,亲爱一族
210231,3351,3883,地狱少女 宵伽
187502,3352,3558,重力眩晕 序章
10180,3353,3673,增血鬼果林
114062,3354,3820,黑白小姐 「经纪人」
24738,3355,3867,ZETMAN
7218,3356,3608,僵尸借贷
4164,3357,3635,鬼眼狂刀
194259,3358,3931,从零开始的魔法书
5648,3359,3854,玩伴猫耳娘
39496,3360,3323,钢索危情
126623,3361,2263,海绵宝宝历险记：海绵出水
482,3362,3140,西洋古董洋菓子店
150239,3363,2138,红壳的潘多拉
110568,3364,3990,灵感少女
22444,3365,3761,火影忍者疾风传 剧场版 羁绊
3090,3366,3645,同人WORK
4588,3367,3698,怪物王女
115917,3368,3993,K 诸王归来
7350,3369,3668,薄樱鬼 碧血录
68807,3370,4112,肯普法 为了爱
2240,3371,2891,金色琴弦～Secondo Passo～
23626,3372,4089,BLOOD-C The Last Dark
35866,3373,4033,Code Geass 反叛的鲁路修 娜娜莉梦游仙境
134261,3374,2790,妖精的尾巴 OAD
7362,3375,2457,火宵之月～秋狂言～
37567,3376,3334,击败罪恶！！白领侠
184021,3377,3199,英雄解体
89488,3378,3543,歌之王子殿下 真爱REVOLUTIONS
36264,3379,3675,探索者的目标
4668,3380,3569,火影忍者疾风传 剧场版 火之意志的继承者
186099,3381,2980,暗杀教室 365天的时间
193282,3382,3676,猫咪日常
148072,3383,2440,为什么猫都叫不来
119364,3384,2966,这个男子、为石化困窘
122890,3385,2758,蜡笔小新 我的搬家物语 仙人掌大袭击
86445,3386,3924,天降之物Final 永远的我的鸟笼
24541,3387,3565,架向星空之桥 OVA
10507,3388,3663,爱情泡泡糖
55110,3389,3691,我的妹妹是「大阪大妈」
112978,3390,3423,端脑
188064,3391,3352,锁链战记～赫克瑟塔斯之光～ 第1章
10506,3392,3252,波子汽水
34028,3393,2827,翡翠森林狼与羊 秘密的朋友
87864,3394,3335,撸时代
63714,3395,3682,法外制裁者 OAD
2087,3396,3944,毁灭世界的六人
187581,3397,2732,那年那兔那些事儿 抗美援朝番外篇
33354,3398,3752,女皇之刃 叛乱
68031,3399,3851,青春纪行
13345,3400,4128,鱼
4840,3401,3753,一骑当千 Dragon Destiny
161793,3402,3622,驱魔少年 HALLOW
62718,3403,3671,公立海老栖川高校天闷部 OAD
28881,3404,3237,小精灵灰豆
9425,3405,3951,公主公主
163114,3406,3791,野良和皇女和流浪猫之心
83929,3406,3884,猎天使魔女 血色命运
147568,3408,4481,Rewrite
142758,3409,4073,线上游戏的老婆不可能是女生？
10942,3410,3243,吸血猫
1963,3411,3958,SA特优生
118784,3412,4214,尸者的帝国
213329,3413,4256,动画同好会
21898,3414,3238,一骑当千 集锷斗士血风录
196053,3415,3192,KiraKira☆光之美少女 A La Mode
62940,3416,3955,虫奉行
9655,3417,3845,露蒂的玩具
115780,3418,4312,没有黄段子存在的无聊世界
186220,3419,3544,快盗天使 BREAK
43523,3420,3973,美少女战士Crystal
10246,3421,3200,神样家族
185762,3422,4223,政宗君的复仇
104138,3423,3561,我家浴缸的二三事
143093,3424,4114,舰队Collection 剧场版
186908,3425,3654,独占我的英雄
39269,3426,3077,别惹蚂蚁
2877,3427,3325,极上生徒会
13015,3428,3365,超重神GRAVION
22739,3429,3564,武装神姬 Moon Angel
118336,3430,3713,光之美少女全明星 春之嘉年华♪
192314,3431,3157,钢之管弦乐
75521,3432,4017,中二病也要谈恋爱！剧场版 小鸟游六花・改
136213,3432,4275,春&夏推理事件簿～春太与千夏的青春～
74541,3434,3649,小鲤鱼历险记
2098,3435,3846,源氏物语千年纪
31417,3436,3379,OZUMA
11114,3437,1970,停驻你心门
80985,3438,3584,只要你说你爱我 OAD
4281,3439,3525,一骑当千 XTREME XECUTOR
64988,3440,2986,妖精的尾巴 剧场版序章 开始的早晨
4290,3441,4007,B型H系
22679,3442,3634,新网球王子
143205,3443,3780,南镰仓高校女子自行车社
180211,3444,3911,腐男子高校生活
109356,3445,4338,军人少女
51212,3446,3433,枪械少女 OAD
11875,3447,2974,.hack//境界线
20529,3448,2881,怪医美女RAY
